Contract Address,Risky Mutable Proxy,ERC-721 Re-entrancy,Unlimited Minting,Missing Requirements,Public Burn
0x8cd6129dc26c8c2b45b6436ef97ac19920a148ca,1,0,0,0,0
0x99453153289f69f83bc24134283848fe746f701b,0,0,0,0,0
0x0d8f1817c644101a915852841a3b5933b0b8dcc7,0,0,0,0,0
0xc27D4fE411069c798A1e18e125F241e9F2C2BCcE,0,0,0,0,0
0xe7f9c70d9c86caba9fbc7ed46c6d011b6adc4ac9,0,0,0,0,0
0x27013d274aa60c6e6883aa2130e8b01249eb11d4,0,0,0,0,0
0x74578743c8dfb393b211691b94eb797f33e414fa,0,0,0,0,0
0x26be1b45564ab3b1f20f421bb5fb5899f7c802c3,0,0,0,0,0
0x83677aa1068b453c0b2b7e9b0e0df499af5f71e0,0,0,0,0,0
0xeee79d0b304add88171e56d582b9ec2a2bf6ea06,0,0,0,0,0
0x42291ec5a012c6355ff42b892a9b5376110c4e10,0,0,0,0,0
0x77694FB3306C6d0Cb33b4Aff68b828Cfcd13144d,0,0,0,0,0
0xfbabe89150f999e33c7975a873e8296a17054391,0,0,0,0,0
0x702e4d86bad3151057e2996d3ff6946c7c974f8c,0,0,1,0,0
0xa76d0d1e600ae96a98865c1d4d79459b2e1c255d,0,0,0,0,0
0xD8a984A2d4887721deDf0ffB59fD8432Fa60243B,0,0,0,0,0
0x0a9CCB7145AbB661a015D11643749921F6D441E6,0,0,0,0,0
0xb95e7a78764fefe89d9795c7641f6136278b7c28,0,0,0,0,0
0x11a2f1ecd45fe0304a3366101c814f5a2000a58c,0,0,0,0,0
0x4cdee5bb342bf336b092f42b40ee23f6ba2bbc7a,0,0,0,0,0
0xff277a6dc047ff5bacf599edf031e7e8e6f767da,0,0,0,0,0
0xbcfb8ac1031d5fcf590d7ebf6386684cda24eeba,0,0,0,0,0
0x299f324aD7792De767F7c4138C96093C8CAF746F,0,0,0,0,0
0x8e4ef84ddcbb9483b2a5f7b02744b82bc657ee5a,0,0,0,0,0
0x67c108596f2b5eb504d71c08306131edcd26711d,0,0,0,0,0
0x209DCC12AC53f3324A453963B3A796CEc1Af3F0D,0,0,0,0,0
0x89b40e400876aa75ceeca2e9475d3e8682578cbd,0,0,0,0,0
0xa01e7bac498dd7f76fed50ea9cb2cf3d6fc1570f,0,0,0,0,0
0x5fee78e2d69f09a21ea23fb599e3d3ea33a9070f,0,0,0,0,0
0x79f86c0fa2fa8c70c40e8c3d75f1c44ff6415a8b,0,0,0,0,0
0xEc401663a449d37B64a07f514F64B16049f0bA9f,0,0,0,0,0
0xe9717d3c196ae7430d275adec240f9f15b708b88,0,0,0,0,0
0x591e2b8c3d2c32d10b62ed04ca20b88e9865fd6d,0,0,0,0,0
0x3c2be3eaaf8e62fccd175ee9a4debfd39e0d1310,0,0,0,0,0
0x135f48e48792c6c38bb0db7d4a6663726c06b573,0,0,0,0,0
0x69609341d4d788cd169f0ed862cd1dc66f176d8e,0,0,0,0,0
0x9480665b6DBc059A3b0d524CdceFEf6B45b84263,0,0,0,0,0
0x7ad0b254a3ab90ac0d244a955bacfad2c95b5399,0,0,0,0,0
0x56fb5385ae87d5d1eda8e66956e3fd94364c45a5,0,0,0,0,0
0xB9D83154a61A511A60cD53623652398FAF7Cf67D,0,0,0,0,0
0x8c5207102b1242c8a64fa8e9fd5e8220db71b531,0,0,0,0,0
0xcd4cbe63cae7770dd9a0029ca60dcaf9dfdece01,0,0,0,0,0
0xdad4c01574c96525ee45021e4e7c4d5755f41b72,0,0,0,0,0
0x24d07956f809b83911eb1b9b169c938e877fdb03,0,0,0,0,0
0x1e886a7f1cc1d3ef87994214a7d1beb732e5cfdc,0,0,0,0,0
0x92bF74f9FA23593017a67148672dFC51A1a494f6,0,0,0,0,0
0xb756d07c310fa70aac5e0d074a77f836fd9ec39a,0,0,0,0,0
0x089F5fbd72C9E886A76ff00BC2d2bC16D023F544,0,0,0,0,0
0x42412d4f9007102d64cc6b56ed4439a6d31f4ad9,0,0,0,0,0
0x890ed13eab2e6b18eedf0960c92a49be91d544bd,0,0,0,0,0
0xfddb924a6c9a616c543958438c4f5841ecee36ca,0,0,0,0,0
0x87a6f25a05f57f0a4f06844eebd9fb1921da3832,0,0,0,0,0
0x0406243ca557c259712be750773177bc714e49f6,0,0,0,0,0
0x2b2484c12bc80594f1519b7045f9f8fab416d5e4,0,0,0,0,0
0x06c67485170c9167d0cb612e7f336ad9bcb9a423,0,0,1,0,0
0x74e607e678f7d92f62ed56e41e1804911040cebf,0,0,0,0,0
0xae3b310395decafa79108b3dd58899a8a6a582d8,0,0,0,0,0
0x82e893e0195D87BA0f8394e0580BC6343D8954E2,0,0,0,0,0
0x731a87d61c5487c8b5df52b0d135499c293baaad,0,0,0,0,0
0x16B4CF4b6834b9C661Ba32dd83A7Fe75e4E09f02,0,0,0,0,0
0xefa5e05917476872c4a0f852c7d927b89961fe55,0,0,0,0,0
0x24a913b00cbc8c3c747b19c7944e4da26da1130b,0,0,0,0,0
0xbDdbbF1c358A29634368B5237c3975E9708dcf18,0,0,0,0,0
0xe41bdc4929fa3a2df1499a8bcba5ed9b7faf71a3,0,0,0,0,0
0xef780a0de7d357993b605d65e0683714e275bdb3,0,0,0,0,0
0x0a57e26e480355510028b5310fd251df96e2274b,0,0,0,0,0
0x236157ff9a575fc402c110de8c07b52eec731b21,0,0,0,0,0
0xa2a56bb091635d36d6cba286bd1737f47f77b42e,0,0,0,0,0
0x6470e1ef72cf562ff1a6c805a70e733ceb5f54b6,0,0,0,0,0
0x6fa8a38c98bc5c66790cfc7e892f19c777b2c7fc,0,0,0,0,0
0x5AcEe6aD982F0d8b3014A676CFC39990bf4CBA1c,0,0,0,0,0
0xb252ede1f002c78718d28ea720239efdee9e1688,0,0,0,0,0
0x6f5b19f30c78d2a1a37c8a3a88c569f22ce52b18,0,0,0,0,0
0x5dF445e409b3ffB7BD4753E35b7E5336C35e8939,0,0,0,0,0
0xe945b80f885839ad72be182988275212e22802ca,0,0,0,0,0
0x747f83f114318a79436846b80911cb7f73bfa89a,0,0,0,0,0
0x18e7dab6dfea89b9eca6fffe20b213a33e0cac57,0,0,0,0,0
0xF81b349D7a3C7288Eb3C7dd02171442C0856c887,0,0,0,0,0
0x22f9e19ecd0c32f4415f2ee7f20fbcf09e96f747,0,0,0,0,0
0x01b994a1f31fb811fe41e3e4cdb11ccbf6a66554,0,0,0,0,0
0x6a01775b369affe2145a0e0be88879dd3cda388f,0,0,1,0,0
0x411dB8c5E4d6d048E8b85cD4525Fc4eE787a4131,0,0,0,0,0
0x7Be52f87C35d0B1DC3bA380B526c8c8e21fd51B2,0,0,0,0,0
0xA25dBd773d6941F94346f1244EdF326568717EA2,0,0,0,0,0
0x9d64b274c1f4a8427e0683b8b000015bf9f48181,0,0,0,0,0
0x024c1dc9db3e54e55aa0483d87fcd1c4fb4cd458,0,0,0,0,0
0x73A1926F0031a67815F6a4DE0C80e37D65B1899A,0,0,0,0,0
0xd1b0cee386cebd9bce3d6b7279b98334f938cfd7,0,0,0,0,0
0xd381481b86ef2a8ee2bffc51acc4927f266349fc,0,0,0,0,0
0xc72ddd126b9ab6418b95dbd7dc99ec09fa9b7b91,0,0,0,0,0
0x713d5f46e2aa833ed867b0a289475c11babc091d,0,0,0,0,0
0x9f4564b85cb77ce76cc725f29758cbfe20213aae,0,0,0,0,0
0xbf820573def1452db1a6e79af1f56ab10e706791,0,0,0,0,0
0x405f9080c5215b24be8692241590b1615098faec,0,0,0,0,0
0xbA423c1e5e1e8E6416142B7c0bE0cF1630f0CaFC,0,0,0,0,0
0x6e97649382071272ae11a16b72a5470bf0819b6a,0,0,0,0,0
0x15646872061b3b53aaa5fbeaaccbd17beef798f1,0,0,0,0,0
0xe2d8205b75d68958b0d115f8230d89958fd3c2b4,0,0,0,0,0
0x683bd13449458d923ac82dc5948d18355e697177,0,0,0,0,0
0x00c74c7286b9c4a5b98b15c7525bee7f9d1a1440,0,0,0,0,0
0x300Da81a33Aa43734B35698437F4CDe673955B23,0,0,0,0,0
0x8d5819666bc428fb575f5f0cd1252ec0a7c57e6c,0,0,0,0,0
0x87b3948b941ec263bdee88fe1222687002a22dc3,0,0,0,0,0
0xee9fd23eca3e5a50654d9ce3791654ec169cc1a7,0,0,0,0,0
0xd7568222a55c9ca0650d9d93c112c6ecc353219c,0,0,0,0,0
0x0d7520c060049A27F3f7FE2bC0fa6578105026ba,0,0,0,0,0
0x34dbc6aa2bf3843e842b82284c32318e15c80785,0,0,0,0,0
0x9366c673a31285c60dd72a9a7a77d4cbfc097d8e,0,0,0,0,0
0xcdf05719ffa45a417b513ec4004501e66df62794,0,0,0,0,0
0x27a20e03ace15380bc6c4598a7a619c55c209aae,0,0,0,0,0
0x95D295237D4b741e9EbcE4C7CE2d7f5389C23D31,0,0,0,0,0
0x28d788e70b789536c56f7bb8bd27b29ff88b2af1,0,0,0,0,0
0x62eb144fe92ddc1b10bcade03a0c09f6fbffbffb,0,0,0,0,0
0x08FED8E459BeB705320533B684b750100482Ced0,0,0,0,0,0
0x5755ab845ddeab27e1cfce00cd629b2e135acc3d,0,0,0,0,0
0xe684a425ef0e25073623e6b11f4c56cbe9126530,0,0,0,0,0
0x11801Ca8A1873E16EC0f11758Eb642E7ced2D8eC,0,0,0,0,0
0x9bf252f97891b907f002f2887eff9246e3054080,0,0,0,0,0
0xb9cd19a3e2422dc900c88ecd1fb29a7ad2399941,0,0,0,0,0
0x5f6fa7d5EF838421abD3834970a55DD82083bbca,0,0,0,0,0
0x8e05B5Beb26875799f45c541d3F6A3020DC916c1,0,0,0,0,0
0xd89ec63fa64a188db6e66e77f9681d9bcc77aac1,0,0,0,0,0
0x93c1b26706aad7f1bf1baef1291b467a14c745e9,0,0,0,0,0
0x23439fabdea5ceae0ae3c90489965c523487e4cc,0,0,0,0,0
0xaDB56b0c7813207b01327D80987bC61102fa8188,0,0,0,0,0
0x6373a0361049E0b61ec2b2768a7F87e847617aCA,0,0,0,0,0
0x3b6ff6d956cc5dfa5635ce596605c036052c0631,0,0,0,0,0
0x3c6c826f1044eB37aCe78134853241524b9DE5Bf,0,0,0,0,0
0x4e9b1f58a0adab6dd5fc648f38a33542ed090ee8,0,0,0,0,0
0x4051771fd176ee351c630b2397ab3a39f55c8a8f,0,0,0,0,0
0xda2980a36d12e3e622e15bf593e7fd8929d1b522,0,0,0,0,0
0xb3826e2db691292ecd07bbef3c2aac997cc1a390,0,0,0,0,0
0x10d189d06a4c972f582a4b7e7f603c2e6c167f99,0,0,0,0,0
0x2da197210d7f93573a9884bb34d56f14c82a2bd9,0,0,0,0,0
0xd9f8b87d7cc8e55b44295d77d2106ff69d809026,0,0,0,0,0
0xb16ffafcaa7255a3e112af8d705764ac7c5d175c,0,0,0,0,0
0x6d52c4664c9efc7f14063f71ec8adee63f700e2d,0,0,0,0,0
0x3abe03b6d22780363539f8a74d14a645b611c92d,0,0,0,0,0
0xbF189610ec9BA0bE44eeB127D89b2AD668FBac46,0,0,0,0,0
0x8b62c806d36b08e88749d33447f38d56ee7c59b7,0,0,0,0,0
0x6ac17ee030c426c38dab2e461aefa2dcb838ad47,0,0,0,0,0
0x7e4b6d79bf0a9655142c78cc8c5d6b6d2fb88226,0,0,0,0,0
0x1ea98c82d8ef7410aab6eaa0db45f40a6f72eee2,0,0,0,0,0
0xa93a0806bfc148506c5e4d7bf90c415fcc4fece7,0,0,0,0,0
0xb9Ec6c7d8ee86Db46F5639EFdC062d0D44d5a7e4,0,0,0,0,0
0xb81e92d4bb53f96ad1f5b9de77f6d7c9725bdb37,0,0,0,0,0
0xed4ce1cd3132b03f059e9067452a6e349837f13f,0,0,0,0,0
0x221b2d00dda352fbe96374eb7d4fa91b95798d80,0,0,0,0,0
0x400a3fe14083117dcdb194b59f7fde4296625354,0,0,0,0,0
0xfaE477b73fA31D7cBBD475637260Bd5EB9454939,0,0,0,0,0
0xc954c7d359c166a406e43fa59182c68037b8c662,0,0,0,0,0
0xDb988440c5361a90EEf646d7320fcF5D1E5C3954,0,0,0,0,0
0x989da41Ed545E0cc18A345175259382961f1F31F,0,0,0,0,0
0x87260c09fd1c7b6a47324f39f391b25e89002fc9,0,0,0,0,0
0x6a68175902905a44504949d68bf2c54b1ca98db5,0,0,0,0,0
0x8aceE83E7Ac9A10Ef327c0ae592c8cB6D085Bc26,0,0,0,0,0
0x3afe1657091e68296364b0d8582bf02ecbc3eb96,0,0,0,0,0
0x6eC9CFc5E15ffc745d531adb74E5d3CA5FC59D43,0,0,0,0,0
0x7d03a8f25a3662883f5592b43ebcfcf180aeca50,0,0,0,0,0
0x421e925e92af2d594bc787029a24ea52e74be3ea,0,0,0,0,0
0xd6e8f4a774da34adae9981e2a06370a10a451bf5,0,0,0,0,1
0x95da2493de57fb8d7609a97306de6e8829c16005,0,0,0,0,0
0x45fb0ebeb161f175c4b2e7e3b5799e97d656ee3b,0,0,0,0,0
0xe40c6b5b2ced59fe58750271425c31ad248e1236,0,0,0,0,0
0x73d43b84b824aaf25059734cec240ad96d150437,0,0,0,0,0
0x5a7c07def96fddb479606f3e38c15360de48279c,0,0,0,0,0
0x6707f2758d697f15dde30C4259236d36d227e3Fd,0,0,0,0,0
0xF65180C178a8dC08862197Ea650DAA6bCe2888BE,0,0,0,0,0
0xc27f71daE7Ff72171cAb048c7a483eFef930807D,0,0,0,0,0
0x3DcaFF3f765277F89e070217eee85175CcF6238b,0,0,0,0,0
0xd628acbe79e0466f70328f46764fd7e9430f0914,0,0,0,0,0
0x702a9adb19976612e24326e2e6846d531a3a9b58,0,0,0,0,0
0xc0f76654bdf45e876be23ef6644693aee51fca7a,0,0,0,0,0
0x04b14E3383D42685AE16Af3c47B21b2d5941d27E,0,0,0,0,0
0x3a9a73cf875c63332b23092afa7621c2538795dc,0,0,0,1,0
0xd8292f83f4307D8f6f4fB3E6Fa6AaAbEF26fb0fb,0,0,0,0,0
0x3eda94ff008c0163bb3e58260e9327f6373f56c9,0,0,0,0,0
0xfee6d46bba0ef5ab0b86b90ce9167069127f9b09,0,0,0,0,0
0x2992d02c82902a81665e17f7f4f648bf5c283c21,0,0,0,0,0
0x8c27991e23868b0b07d1fb67f2ed350b339bb0e6,0,0,0,0,0
0x46dc64ABa177cA298b827840F285f95498ab3ACd,0,0,0,0,0
0x26cdd2cd23068c3d8e1402f4f7280d6848884f39,0,0,0,0,0
0xe772cae7e51499c2c8eb862a8f766c5b79957540,0,0,0,0,0
0x768Cd79eCaeA81f61D102936D00a0CCbf9fe8a38,0,0,0,0,0
0xe7cb8ad75ed2ac542126b1b70fd6924991c96791,0,0,1,0,0
0x6Aa03F42c5366E2664c887eb2e90844CA00B92F3,0,0,0,0,0
0xa57c9ec71eab1aee7a37a09011c7d8c93d353ad8,0,0,0,0,0
0x83074a9fba574a0b90c22c4cd6c12a0f9ae50869,0,0,0,0,0
0xc8de19e46a370ae31e6f64880cebc3884214b826,0,0,0,0,0
0x342606175E47844B242c22B5276Fc968de6F9DeD,0,0,0,0,0
0x453cefe0ceb72930a247c562bd87fc6fa985c454,0,0,0,0,0
0xb3Fe9bc4E53Fc7C82Bb727A38C174c543cfC8b96,0,0,1,0,0
0xad67cdd7576e91fc769e126fc5771540cf5de0fe,0,0,0,0,0
0x40218fbb6f9c63c8cb54accf9d45650894524edc,0,0,0,0,0
0x78a0701b7ba2538188129fd13aa808373436877d,0,0,0,0,0
0x30fed16cf4dde79fd1bfeaf0df97fcf7345bf6bf,0,0,0,0,0
0xd0F0C40FCD1598721567F140eBf8aF436e7b97cF,0,0,0,0,0
0x93ac7adad123d58fa40c583f85daec136c0ac78a,0,0,0,0,0
0x6618c6a124a9c439f20bd8d9ca0572202721491b,0,0,0,0,0
0x2989d5b2980131c5dd42a3961134137ef9308d6c,0,0,0,0,0
0xc707b0e5d8b4f78d9f4bbc6d02be0c32a29b3b26,0,0,0,0,0
0xa14b5a70ad4209d964dd31973c24353ead91f513,0,0,0,0,0
0xba4e8143dd9e6d0dda2cef3d91006e4447d9bb1c,0,0,0,0,0
0x472adffba3d35bd31110a32030d42a5b25c84fd9,0,1,0,0,0
0x860e7b324322be262c164dc61d7703b75d0bca03,0,0,0,0,0
0xa8754e13f0dd592021ba1289129340e41dbd35a5,0,0,0,0,0
0xbeb24e5301adc78b8f6587033d45b3d244a70583,0,0,0,0,0
0x71F9Ce1EB675E7621f381981316cA6E394a3a455,0,0,0,0,0
0x2fd25c0738c6efb06f79f1efc7002db153f0e1dd,0,0,0,0,0
0xcfdd5f2aa07f17bcc8c9121812a83f63ac1b26a0,0,0,0,0,0
0xe3c8fd865ee3d40087c44794867dd7503db2146e,0,0,0,0,0
0x66d95351caa65f4a3209680bc68e13faa756f877,0,0,0,0,0
0xc7b344da25cbadc16bfef9436fe6fb5429d80332,0,0,0,0,0
0x2dcd9770c5ffc6d0d09386bc49b3a83d869b828f,0,0,1,0,0
0x6EB41F43c1F0F5788c38bBaaBB64A5031ec32968,0,0,0,0,0
0x8B022e83B7aD379DDA2e713F9939d1Ced6747e29,0,0,0,0,0
0xe22d6d84e048f08687c087561a350a33d8af7cc1,0,0,0,0,0
0xc125bb132f0d0141456982821f6d5ca82c5530b5,0,0,0,0,0
0x0b1c810be1d65586f8e6c31d21bd8d5b08af00ec,0,0,0,0,0
0xfbcd803156a0aac98bf680e1861a8b9bfb29a2d3,0,0,0,0,0
0xd56d4886c475bc7b0da55a835a32903f7e9eded7,0,1,0,0,0
0x89549e232aacc4579f93b65735a9349038a47775,0,0,0,0,0
0xb7f82501A2b81A9da6696669F1dc717fD8e6615C,0,0,0,0,0
0xb43D6B06B230DD9bC2a57Ed21733ACF07f037d12,0,0,0,0,0
0x1776Ff33C4aCA56e1C27Ad4Ef10A6Ce0EF78Aa0d,0,0,0,0,0
0x6d95d3eD3A6DE47c384E667BF5f05c8E32a3E3A5,0,0,0,0,0
0xbf665d3c745404fc2434bb0dfac4c794d903ea1b,0,0,0,0,0
0x449d1c324997d56b0a5794ab29c9d322ed29d9aa,0,0,0,0,0
0xb8e76c3282adc0cb9ee806ae2e98cbc731c1e9dc,0,0,0,0,0
0x2abd1442a99528842f4ae7548039b77934900f68,0,0,0,0,0
0x048A94410D33F9957eb5FC8D80043541dcCccE24,0,0,0,0,0
0x45A9884Ba90541AF82b2745D72D17f374954437d,0,0,0,0,0
0x8bc8f425c07d6e3b9e3758d02b4944435d28d781,0,1,0,0,0
0xd2b6361509f918da9e61f5600bb27d6444bf523c,0,0,0,0,0
0xbf3b4fed60572fa6278ebd3bd305f66c69b68cf3,0,0,0,0,0
0xb8040c0129dbde65571f0de76be93e7c319767e0,0,0,0,0,0
0x76b0aee33a547cd905857a5f4dcfad4bcdba1c9a,0,0,0,0,0
0x0e9c3be3133fab3742b842d5cbdb35356555d7fd,0,0,0,0,0
0xb13b9c0742792cadb0dcdaefd20055868abe949a,0,0,0,0,0
0x8755628033376d9013345a42c0d651508042792b,0,0,0,0,0
0x28a3C8d8dCCE90d991d651E4a83492C50E86cC6e,0,0,0,0,0
0x31ceae7a1beedcd15f5af6882f36018cf634969c,0,0,0,0,0
0xe7f40D9769A35174876D56aefeA5bBf24f10904a,0,0,0,0,0
0xa33da29c572ff45992019fec2bb9e781f5b6991b,0,0,0,0,0
0x0445fb52307d65a4fb09fd80c7b603d0d148edf7,0,0,0,0,0
0x80e4Bfc5fCb3Ef91FE52BaD6c968ee3BBF5DcB3A,0,0,0,0,0
0xba3601caf0174bcb63543c3dbcf8b7fde294c70b,0,0,0,0,0
0x19e007876a13d3a9fcbf5ff0a9e026a253ebced2,0,0,0,0,0
0xc5ee35f9d53ef81a8fa6792a8c25839ca2aded46,0,0,0,0,0
0x156B93c7B2A7ae492d8023c1e4f370AbEE2A276d,0,0,0,0,0
0x998e778077775E6ED54d7f33a29Db447843cAdAd,0,0,0,0,0
0x6dc9f09e05d56a33adeabbb437f8c44f647683c9,0,0,0,0,0
0x67f34720f2244340a63a430d925b7f337bd86502,0,0,0,0,0
0x682aa00c2c48df33759fb2dee9d6739ef5f7a126,0,1,0,0,0
0xa42d765f89cef4a0f8e78dce15b85ef64809cef7,0,0,0,0,0
0xfb43dc03c3ad11ca1a385d628c1fa2eab73c7332,0,0,0,0,0
0x9892A57FB418C6355e41D7e4CD08191c35d74C4c,0,0,0,0,0
0x7e00b63483c92975a3be0a71432277935326a618,0,0,0,0,0
0x434Cd4679FaBC406A8594c8F06D5135d42bF9F82,0,0,0,0,0
0xda09cdd889db21376051661f0caddac12154e04a,0,0,0,0,0
0x3d7a67a45d1c0e7a4c45eacac24ee41b73492a6c,0,1,0,0,0
0x27c217498c87b0c4e34ea335219e4bb40ec2269d,0,0,0,0,0
0x8dc078ce0393d099fba21d2b00df1c9770a22c19,0,0,0,0,0
0x047D53Ed785d877BFF97a69142a7B49ad755C797,0,0,0,0,0
0xed5aA03875577154adB8900AF6c011BBc8b882d8,0,0,0,0,0
0x716AEb0a980003e43262f277cb7B18CDc0F8A6e2,0,0,0,0,0
0x505fa61b8a950dc507999bb0bd193b5f5a48e429,0,0,0,0,0
0x4e1439d26bd53e4904af67875c59bd176220eddb,0,0,0,0,0
0xd5d7ba57caDD0e1cd5421D49f046F0f9EDf072C0,0,0,0,0,0
0x1B829B926a14634d36625e60165c0770C09D02b2,0,0,0,0,0
0x34d99a8ead61d3e1d539c267ab95b1f59daa59e5,0,0,0,0,0
0x89c87e78421796e3125355d5dafe1aed6e607b31,0,0,0,0,0
0x0fb2b5233ad2344e4ff2a5cf2d91fdb08ee1e703,0,0,0,0,0
0x02560112988e2495261b8ff6f9daD64ee566a324,0,0,0,0,0
0xb8864b271b92589d13341de7869638a2175685fe,0,0,1,0,0
0x9a2f18a4827caac57d25523229712dc3d9fdc3ee,0,0,0,0,0
0x131d418dfb965d63b2cc344ca40bb782372cb7a1,0,0,0,0,0
0xa87b6b2ef7285f9741e2d1e67ce8adcca5d8ef58,0,0,0,0,0
0x174fb8dbb02a2cbac0fbb815383a67c89d56c273,0,0,0,0,0
0xc7cc1c4e99906130112e9de5b27c1156631bce83,0,0,0,0,0
0x2e967c0f905e9381fee002c40c46239ac9db47ba,0,0,0,0,0
0xb9969521413d036eab5ff2095cdc31bf4600af9e,0,0,0,0,0
0x59da3cae2d373b0e4ba6376dd0a1e1292cb9144d,0,1,0,0,0
0x3edd19eb3665320b209e02d756068e31ced5bf9b,0,0,0,0,0
0x60Caf012DF7A7c1Cd77da904CAD893402D8f076F,0,0,0,0,0
0x96ec0925b42a625d7a0bcda3ac98a097edaae4fa,0,0,0,0,0
0xcbc548d3a0987f0d5e3385c4c11394a7a5117a23,0,0,0,0,0
0x9d4d4a3695944cc68c796b9044cd3de9feebfcaf,0,0,0,0,0
0x2EE969306d1D5F0AeA754024fE176A5594574cF5,0,0,0,0,0
0xada83fc319072675ffd3addec2d80e9c1ec256b1,0,0,1,0,0
0x64f35f96db9b2f54d258ec677332f24aa4846271,0,0,0,0,0
0x23abe3ae79714faa41f778ce4a3cd4dd4636b2d5,0,0,0,0,0
0xea73ada50a1b5c7e2d6c39003f13dcae584b170f,0,0,0,0,0
0xfeb56aaf59f8c17300f4d8306365a491b05b6602,0,0,1,0,0
0x1BF2A3b51f6E2835C62Ddd874843eBc3e55fF5ac,0,0,0,0,0
0xbeb4b8ecb5cade935516848a809add1332622e3b,0,0,0,0,0
0x81c336490fdcffbd81d62eb4a832cb5cb200f11a,0,0,0,0,0
0x8a7ad559d30006bea8c52e1d9778cac2faaa11c5,0,0,0,0,0
0xb40A969f4ecfA424b2EB01cF7fd187A0C525548c,0,0,0,0,0
0xEA0B7Af7a79BeCCf7666819c3DC8B2C10FB50174,0,0,0,0,0
0x1b603c18Bc6766C0e6AbCAE9d83e8662d75B1B96,0,0,0,0,0
0x3a8778A58993bA4B941f85684D74750043A4bB5f,0,0,1,0,0
0x1d15cfea04008ee4767e265b1f445ebb79637f47,0,0,0,0,0
0x631b8e12ee8a111513b33263df637b1392188401,0,0,0,0,0
0xca590be85a184b8ed837b28966602d543569e41f,0,0,0,0,0
0xa35fb8e260aba08d331cd480ba0e287b1e68370e,0,0,0,0,0
0x5dbfde4D8162b23A4496A11aD1a71a6E37BB6bD8,0,0,0,0,0
0x50724f304a0a0625681286a178e06b8e514292c0,0,0,0,0,0
0x7870cc63b6b1af0aed0d6dd7c1efb39300b773eb,0,0,0,0,0
0x5EA23Cb3D609F4522a21ADcC9Ca366e76C23c40f,0,0,0,0,0
0x747Ba01c899e02aB958f5EcB8a5000f4C8579668,0,0,0,0,0
0xcfe5cdd6764b5406d0d6d4293cc729601902700b,0,1,0,0,0
0xDC0Fc76A7E38B63e713773e9A44eF0D7867f7672,0,0,0,0,0
0xe8dcfe25d72def21ea1db99a2ae7daf6a24eac8e,0,0,0,0,0
0x07868c751a17e66786ed34f41d387dc1d28f5252,0,0,0,0,0
0xe5f765f5bbe63c372c2178811743eb21501c7fbb,0,0,0,0,0
0x7b89c26ff23be91695bdafb2fc80ab919f2d2a4e,0,1,0,0,0
0x77c49ca9950da6e8e3c32533530856bff526ad6a,0,0,0,0,0
0xf86C247F30FBE9d9585e0c8506E235c064D53401,0,0,0,0,0
0x1364748db21598e16c76d5992c82524b5f8b4099,0,0,0,0,0
0x928fc216580c5de03256ef9c8fc45ac625ba9422,0,0,0,0,0
0x4073eCd4Af4022f2B95Dc799f83EF72351beD747,0,0,0,0,0
0xd405f9908dEC587a5ed77EA06760EA868f5De7c3,0,0,0,0,0
0xc595a46fdef49deeabab66c30e38f21db9c2d1f9,0,0,0,0,0
0xCB1ee125CFf4051a10a55a09B10613876C4Ef199,0,0,0,0,0
0x37b2ce9ebb6f281b60d442064948aadcc2d04dcf,0,0,1,0,0
0x86a67dbfa842f74af48ead0573179711fdc83e0a,0,0,0,0,0
0x8ea00bbfa11d429bcb35595090a9654f4fe5a528,0,0,0,0,0
0x465b5514a54190d32f181f089ca4d16b31a1611a,0,0,0,0,0
0x542532ac2015d52abba932f361490eac443137bb,0,0,0,0,0
0xf068fcf829d2d6f1639ba4accafcf98db7ecd493,0,0,0,0,0
0xba81a80a7391d0e70ae16498642f2a44014fda8f,0,0,0,0,0
0x82101f2306720ee9d7fa76502be06a247c46716c,0,0,0,0,0
0x47651cc7e0ba5850b3a8280614555abdd42fdead,0,0,0,0,0
0x3f6582153b4f5fec607af3a90743329bf897f96c,0,0,0,0,0
0x218ef0beb46344991e90ab78ce91ae19685c453f,0,0,0,0,0
0x466d55a350b1a6716295506e2105951563af51ea,0,0,0,0,0
0xa22d9f33c2e29252b65e899e9eb72d0281656263,0,0,0,0,0
0xd2b153ffea5a46050c40ff118c59be4bb1150436,0,0,0,0,0
0x2db5052838747c0fb8a2ea15e8066de148b83082,0,0,0,0,0
0x1d4920db8ba37fd1b4e84b8bab61ef8a97741baa,0,0,0,0,0
0x89c022682e395b0513afe81ae5c176c639608245,0,0,0,0,0
0x5e0ca0aea7a16b7c08122c5a1aebea1902209c01,0,0,0,0,0
0xD9001951Ca5D7498f2AFa2bcCb3F056E00AdcFc4,0,0,0,0,0
0x523ded2caad4336c565c9b565bee42ce82802bd4,0,0,0,0,0
0x3be85977Ca6564dfCAc9E4823948899d6d87036F,0,1,0,0,0
0x3ed84f5fb3da8ab3a57a6114ca0c31dd5c6dc619,0,0,0,0,0
0x05742ccb04672984606f175ed769d306848723f2,0,0,0,0,0
0x9fc8d0ea712bf894b6b75871e4bbca611ecfde73,0,0,0,0,0
0xa4ae8aafeca1f38106aa6094e64d17404b969f66,0,0,0,0,0
0x62d026c8a1abc3c208488d08f60bea385f46b21a,0,0,0,0,0
0xCd843E19362368cA7361a617017AD2b48327c1fb,0,0,0,0,0
